Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:17:02.723000,RIC,3,0 days 00:01:25.617000,48.0,2.0,,,0 days 00:00:28.181000,0 days 00:00:29.063000,0 days 00:00:28.373000,0 days 02:16:05.300000,0 days 02:16:34.363000,0 days 02:17:02.736000,,310.0,311.0,317.0,False,HARD,26.0,True,McLaren,0 days 02:15:37.106000,2021-09-12 14:16:38.715,1,1.0,False,,False,True
0 days 02:18:28.271000,RIC,3,0 days 00:01:25.548000,49.0,2.0,,,0 days 00:00:28.125000,0 days 00:00:29.044000,0 days 00:00:28.379000,0 days 02:17:30.861000,0 days 02:17:59.905000,0 days 02:18:28.284000,,309.0,312.0,319.0,False,HARD,27.0,True,McLaren,0 days 02:17:02.723000,2021-09-12 14:18:04.332,1,1.0,False,,False,True
0 days 02:19:53.711000,RIC,3,0 days 00:01:25.440000,50.0,2.0,,,0 days 00:00:28.247000,0 days 00:00:28.975000,0 days 00:00:28.218000,0 days 02:18:56.531000,0 days 02:19:25.506000,0 days 02:19:53.724000,311.0,310.0,313.0,316.0,False,HARD,28.0,True,McLaren,0 days 02:18:28.271000,2021-09-12 14:19:29.880,1,1.0,False,,False,True
0 days 02:21:18.945000,RIC,3,0 days 00:01:25.234000,51.0,2.0,,,0 days 00:00:28.131000,0 days 00:00:28.879000,0 days 00:00:28.224000,0 days 02:20:21.855000,0 days 02:20:50.734000,0 days 02:21:18.958000,,310.0,313.0,319.0,True,HARD,29.0,True,McLaren,0 days 02:19:53.711000,2021-09-12 14:20:55.320,1,1.0,False,,False,True
0 days 02:22:44.319000,RIC,3,0 days 00:01:25.374000,52.0,2.0,,,0 days 00:00:28.028000,0 days 00:00:28.971000,0 days 00:00:28.375000,0 days 02:21:46.986000,0 days 02:22:15.957000,0 days 02:22:44.332000,312.0,310.0,311.0,318.0,False,HARD,30.0,True,McLaren,0 days 02:21:18.945000,2021-09-12 14:22:20.554,1,1.0,False,,False,True
0 days 02:24:09.131000,RIC,3,0 days 00:01:24.812000,53.0,2.0,,,0 days 00:00:28.077000,0 days 00:00:28.798000,0 days 00:00:27.937000,0 days 02:23:12.409000,0 days 02:23:41.207000,0 days 02:24:09.144000,311.0,310.0,297.0,317.0,True,HARD,31.0,True,McLaren,0 days 02:22:44.319000,2021-09-12 14:23:45.928,1,1.0,False,,False,True
0 days 01:04:09.764000,OCO,31,0 days 00:01:54.990000,1.0,1.0,,,,0 days 00:00:32.532000,0 days 00:00:49.561000,,0 days 01:03:20.315000,0 days 01:04:09.949000,322.0,317.0,297.0,242.0,False,MEDIUM,1.0,True,Alpine,0 days 01:02:14.632000,2021-09-12 13:03:16.241,1267,10.0,False,,False,False
0 days 01:05:36.922000,OCO,31,0 days 00:01:27.158000,2.0,1.0,,,0 days 00:00:28.286000,0 days 00:00:29.735000,0 days 00:00:29.137000,0 days 01:04:38.118000,0 days 01:05:07.853000,0 days 01:05:36.990000,309.0,313.0,306.0,335.0,True,MEDIUM,2.0,True,Alpine,0 days 01:04:09.764000,2021-09-12 13:05:11.373,71,10.0,False,,False,False
0 days 01:07:04.499000,OCO,31,0 days 00:01:27.577000,3.0,1.0,,,0 days 00:00:28.543000,0 days 00:00:29.927000,0 days 00:00:29.107000,0 days 01:06:05.533000,0 days 01:06:35.460000,0 days 01:07:04.567000,307.0,312.0,305.0,320.0,False,MEDIUM,3.0,True,Alpine,0 days 01:05:36.922000,2021-09-12 13:06:38.531,1,10.0,False,,False,True
0 days 01:08:31.971000,OCO,31,0 days 00:01:27.472000,4.0,1.0,,,0 days 00:00:28.540000,0 days 00:00:29.889000,0 days 00:00:29.043000,0 days 01:07:33.107000,0 days 01:08:02.996000,0 days 01:08:32.039000,309.0,312.0,306.0,,False,MEDIUM,4.0,True,Alpine,0 days 01:07:04.499000,2021-09-12 13:08:06.108,1,10.0,False,,False,True
0 days 01:09:59.433000,OCO,31,0 days 00:01:27.462000,5.0,1.0,,,0 days 00:00:28.437000,0 days 00:00:29.950000,0 days 00:00:29.075000,0 days 01:09:00.476000,0 days 01:09:30.426000,0 days 01:09:59.501000,307.0,316.0,306.0,323.0,False,MEDIUM,5.0,True,Alpine,0 days 01:08:31.971000,2021-09-12 13:09:33.580,1,10.0,False,,False,True
0 days 01:11:27.185000,OCO,31,0 days 00:01:27.752000,6.0,1.0,,,0 days 00:00:28.526000,0 days 00:00:29.968000,0 days 00:00:29.258000,0 days 01:10:28.027000,0 days 01:10:57.995000,0 days 01:11:27.253000,309.0,315.0,305.0,320.0,False,MEDIUM,6.0,True,Alpine,0 days 01:09:59.433000,2021-09-12 13:11:01.042,1,10.0,False,,False,True
0 days 01:12:56.514000,OCO,31,0 days 00:01:29.329000,7.0,1.0,,,0 days 00:00:28.510000,0 days 00:00:30.075000,0 days 00:00:30.744000,0 days 01:11:55.763000,0 days 01:12:25.838000,0 days 01:12:56.582000,310.0,314.0,308.0,322.0,False,MEDIUM,7.0,True,Alpine,0 days 01:11:27.185000,2021-09-12 13:12:28.794,1,11.0,False,,False,True
0 days 01:14:24.545000,OCO,31,0 days 00:01:28.031000,8.0,1.0,,,0 days 00:00:28.508000,0 days 00:00:30.136000,0 days 00:00:29.387000,0 days 01:13:25.090000,0 days 01:13:55.226000,0 days 01:14:24.613000,316.0,324.0,308.0,335.0,False,MEDIUM,8.0,True,Alpine,0 days 01:12:56.514000,2021-09-12 13:13:58.123,1,11.0,False,,False,True
0 days 01:15:52.070000,OCO,31,0 days 00:01:27.525000,9.0,1.0,,,0 days 00:00:28.378000,0 days 00:00:30.031000,0 days 00:00:29.116000,0 days 01:14:52.991000,0 days 01:15:23.022000,0 days 01:15:52.138000,311.0,323.0,306.0,334.0,False,MEDIUM,9.0,True,Alpine,0 days 01:14:24.545000,2021-09-12 13:15:26.154,1,11.0,False,,False,True
0 days 01:17:19.820000,OCO,31,0 days 00:01:27.750000,10.0,1.0,,,0 days 00:00:28.473000,0 days 00:00:30.035000,0 days 00:00:29.242000,0 days 01:16:20.611000,0 days 01:16:50.646000,0 days 01:17:19.888000,313.0,318.0,308.0,323.0,False,MEDIUM,10.0,True,Alpine,0 days 01:15:52.070000,2021-09-12 13:16:53.679,1,11.0,False,,False,True
0 days 01:18:48.316000,OCO,31,0 days 00:01:28.496000,11.0,1.0,,,0 days 00:00:28.882000,0 days 00:00:30.382000,0 days 00:00:29.232000,0 days 01:17:48.770000,0 days 01:18:19.152000,0 days 01:18:48.384000,312.0,319.0,307.0,312.0,False,MEDIUM,11.0,True,Alpine,0 days 01:17:19.820000,2021-09-12 13:18:21.429,1,12.0,False,,False,True
0 days 01:20:16.030000,OCO,31,0 days 00:01:27.714000,12.0,1.0,,,0 days 00:00:28.372000,0 days 00:00:30.080000,0 days 00:00:29.262000,0 days 01:19:16.756000,0 days 01:19:46.836000,0 days 01:20:16.098000,311.0,320.0,306.0,324.0,False,MEDIUM,12.0,True,Alpine,0 days 01:18:48.316000,2021-09-12 13:19:49.925,1,12.0,False,,False,True
0 days 01:21:43.883000,OCO,31,0 days 00:01:27.853000,13.0,1.0,,,0 days 00:00:28.441000,0 days 00:00:29.964000,0 days 00:00:29.448000,0 days 01:20:44.539000,0 days 01:21:14.503000,0 days 01:21:43.951000,,318.0,310.0,319.0,False,MEDIUM,13.0,True,Alpine,0 days 01:20:16.030000,2021-09-12 13:21:17.639,1,12.0,False,,False,True
0 days 01:23:11.628000,OCO,31,0 days 00:01:27.745000,14.0,1.0,,,0 days 00:00:28.336000,0 days 00:00:29.942000,0 days 00:00:29.467000,0 days 01:22:12.287000,0 days 01:22:42.229000,0 days 01:23:11.696000,315.0,325.0,309.0,333.0,False,MEDIUM,14.0,True,Alpine,0 days 01:21:43.883000,2021-09-12 13:22:45.492,1,12.0,False,,False,True
0 days 01:24:39.722000,OCO,31,0 days 00:01:28.094000,15.0,1.0,,,0 days 00:00:28.290000,0 days 00:00:30.363000,0 days 00:00:29.441000,0 days 01:23:39.986000,0 days 01:24:10.349000,0 days 01:24:39.790000,324.0,320.0,307.0,346.0,False,MEDIUM,15.0,True,Alpine,0 days 01:23:11.628000,2021-09-12 13:24:13.237,1,12.0,False,,False,True
0 days 01:26:07.144000,OCO,31,0 days 00:01:27.422000,16.0,1.0,,,0 days 00:00:28.377000,0 days 00:00:29.863000,0 days 00:00:29.182000,0 days 01:25:08.167000,0 days 01:25:38.030000,0 days 01:26:07.212000,310.0,317.0,309.0,323.0,False,MEDIUM,16.0,True,Alpine,0 days 01:24:39.722000,2021-09-12 13:25:41.331,1,12.0,False,,False,True
0 days 01:27:34.761000,OCO,31,0 days 00:01:27.617000,17.0,1.0,,,0 days 00:00:28.360000,0 days 00:00:30.171000,0 days 00:00:29.086000,0 days 01:26:35.572000,0 days 01:27:05.743000,0 days 01:27:34.829000,313.0,315.0,309.0,322.0,False,MEDIUM,17.0,True,Alpine,0 days 01:26:07.144000,2021-09-12 13:27:08.753,1,12.0,False,,False,True
0 days 01:29:02.452000,OCO,31,0 days 00:01:27.691000,18.0,1.0,,,0 days 00:00:28.265000,0 days 00:00:30.197000,0 days 00:00:29.229000,0 days 01:28:03.094000,0 days 01:28:33.291000,0 days 01:29:02.520000,315.0,321.0,309.0,331.0,False,MEDIUM,18.0,True,Alpine,0 days 01:27:34.761000,2021-09-12 13:28:36.370,1,12.0,False,,False,True
0 days 01:30:29.915000,OCO,31,0 days 00:01:27.463000,19.0,1.0,,,0 days 00:00:28.297000,0 days 00:00:30.015000,0 days 00:00:29.151000,0 days 01:29:30.817000,0 days 01:30:00.832000,0 days 01:30:29.983000,,323.0,310.0,332.0,False,MEDIUM,19.0,True,Alpine,0 days 01:29:02.452000,2021-09-12 13:30:04.061,1,12.0,False,,False,True
0 days 01:31:57.792000,OCO,31,0 days 00:01:27.877000,20.0,1.0,,,0 days 00:00:28.118000,0 days 00:00:30.444000,0 days 00:00:29.315000,0 days 01:30:58.101000,0 days 01:31:28.545000,0 days 01:31:57.860000,332.0,324.0,307.0,333.0,False,MEDIUM,20.0,True,Alpine,0 days 01:30:29.915000,2021-09-12 13:31:31.524,1,12.0,False,,False,True
0 days 01:33:25.938000,OCO,31,0 days 00:01:28.146000,21.0,1.0,,,0 days 00:00:28.538000,0 days 00:00:30.313000,0 days 00:00:29.295000,0 days 01:32:26.398000,0 days 01:32:56.711000,0 days 01:33:26.006000,311.0,321.0,309.0,330.0,False,MEDIUM,21.0,True,Alpine,0 days 01:31:57.792000,2021-09-12 13:32:59.401,1,12.0,False,,False,True
0 days 01:34:54.003000,OCO,31,0 days 00:01:28.065000,22.0,1.0,,,0 days 00:00:28.612000,0 days 00:00:30.128000,0 days 00:00:29.325000,0 days 01:33:54.618000,0 days 01:34:24.746000,0 days 01:34:54.071000,308.0,314.0,308.0,332.0,False,MEDIUM,22.0,True,Alpine,0 days 01:33:25.938000,2021-09-12 13:34:27.547,1,12.0,False,,False,True
0 days 01:36:22.040000,OCO,31,0 days 00:01:28.037000,23.0,1.0,,,0 days 00:00:28.581000,0 days 00:00:30.062000,0 days 00:00:29.394000,0 days 01:35:22.652000,0 days 01:35:52.714000,0 days 01:36:22.108000,310.0,314.0,305.0,320.0,False,MEDIUM,23.0,True,Alpine,0 days 01:34:54.003000,2021-09-12 13:35:55.612,1,11.0,False,,False,True
0 days 01:37:49.598000,OCO,31,0 days 00:01:27.558000,24.0,1.0,,,0 days 00:00:28.555000,0 days 00:00:29.906000,0 days 00:00:29.097000,0 days 01:36:50.663000,0 days 01:37:20.569000,0 days 01:37:49.666000,307.0,311.0,305.0,316.0,False,MEDIUM,24.0,True,Alpine,0 days 01:36:22.040000,2021-09-12 13:37:23.649,1,11.0,False,,False,True
0 days 01:39:17.201000,OCO,31,0 days 00:01:27.603000,25.0,1.0,,,0 days 00:00:28.540000,0 days 00:00:29.953000,0 days 00:00:29.110000,0 days 01:38:18.206000,0 days 01:38:48.159000,0 days 01:39:17.269000,308.0,311.0,302.0,317.0,False,MEDIUM,25.0,True,Alpine,0 days 01:37:49.598000,2021-09-12 13:38:51.207,1,11.0,False,,False,True
0 days 01:41:12.516000,OCO,31,0 days 00:01:55.315000,26.0,1.0,,0 days 01:41:08.822000,0 days 00:00:35.662000,0 days 00:00:36.665000,0 days 00:00:42.988000,0 days 01:39:52.931000,0 days 01:40:29.596000,0 days 01:41:12.584000,127.0,210.0,,315.0,False,MEDIUM,26.0,True,Alpine,0 days 01:39:17.201000,2021-09-12 13:40:18.810,124,7.0,False,,False,False
0 days 01:43:34.618000,OCO,31,0 days 00:02:22.102000,27.0,2.0,0 days 01:41:39.171000,,0 days 00:01:01.628000,0 days 00:00:40.873000,0 days 00:00:39.601000,0 days 01:42:14.212000,0 days 01:42:55.085000,0 days 01:43:34.686000,158.0,170.0,115.0,273.0,False,HARD,1.0,True,Alpine,0 days 01:41:12.516000,2021-09-12 13:42:14.125,4,11.0,False,,False,False
0 days 01:46:11.957000,OCO,31,,28.0,2.0,,,0 days 00:00:52.362000,0 days 00:00:51.094000,0 days 00:00:53.873000,0 days 01:44:27.058000,0 days 01:45:18.166000,0 days 01:46:12.145000,151.0,173.0,125.0,135.0,False,HARD,2.0,True,Alpine,0 days 01:43:34.618000,2021-09-12 13:44:36.227,4,11.0,False,,False,False
0 days 01:48:44.655000,OCO,31,,29.0,2.0,,,0 days 00:00:46.379000,0 days 00:00:55.849000,0 days 00:00:50.478000,0 days 01:46:58.423000,0 days 01:47:54.274000,0 days 01:48:44.866000,106.0,186.0,116.0,139.0,False,HARD,3.0,True,Alpine,0 days 01:46:11.957000,2021-09-12 13:47:13.566,4,11.0,False,,False,False
0 days 01:51:01.091000,OCO,31,0 days 00:02:16.436000,30.0,2.0,,,0 days 00:00:36.751000,0 days 00:00:56.838000,0 days 00:00:42.847000,0 days 01:49:21.474000,0 days 01:50:18.312000,0 days 01:51:01.159000,116.0,203.0,313.0,179.0,False,HARD,4.0,True,Alpine,0 days 01:48:44.655000,2021-09-12 13:49:46.264,41,11.0,False,,False,False
0 days 01:52:29.516000,OCO,31,0 days 00:01:28.425000,31.0,2.0,,,0 days 00:00:28.091000,0 days 00:00:31.014000,0 days 00:00:29.320000,0 days 01:51:29.250000,0 days 01:52:00.264000,0 days 01:52:29.584000,335.0,326.0,319.0,322.0,False,HARD,5.0,True,Alpine,0 days 01:51:01.091000,2021-09-12 13:52:02.700,1,11.0,False,,False,True
0 days 01:53:57.083000,OCO,31,0 days 00:01:27.567000,32.0,2.0,,,0 days 00:00:28.532000,0 days 00:00:29.975000,0 days 00:00:29.060000,0 days 01:52:58.116000,0 days 01:53:28.091000,0 days 01:53:57.151000,307.0,315.0,313.0,354.0,False,HARD,6.0,True,Alpine,0 days 01:52:29.516000,2021-09-12 13:53:31.125,12,10.0,False,,False,True
0 days 01:55:24.409000,OCO,31,0 days 00:01:27.326000,33.0,2.0,,,0 days 00:00:28.470000,0 days 00:00:29.758000,0 days 00:00:29.098000,0 days 01:54:25.621000,0 days 01:54:55.379000,0 days 01:55:24.477000,311.0,329.0,311.0,324.0,False,HARD,7.0,True,Alpine,0 days 01:53:57.083000,2021-09-12 13:54:58.692,1,10.0,False,,False,True
0 days 01:56:51.345000,OCO,31,0 days 00:01:26.936000,34.0,2.0,,,0 days 00:00:28.183000,0 days 00:00:29.891000,0 days 00:00:28.862000,0 days 01:55:52.660000,0 days 01:56:22.551000,0 days 01:56:51.413000,313.0,326.0,311.0,336.0,True,HARD,8.0,True,Alpine,0 days 01:55:24.409000,2021-09-12 13:56:26.018,1,10.0,False,,False,True
0 days 01:58:17.728000,OCO,31,0 days 00:01:26.383000,35.0,2.0,,,0 days 00:00:28.073000,0 days 00:00:29.602000,0 days 00:00:28.708000,0 days 01:57:19.486000,0 days 01:57:49.088000,0 days 01:58:17.796000,,324.0,312.0,332.0,True,HARD,9.0,True,Alpine,0 days 01:56:51.345000,2021-09-12 13:57:52.954,1,10.0,False,,False,True
0 days 01:59:44.525000,OCO,31,0 days 00:01:26.797000,36.0,2.0,,,0 days 00:00:28.151000,0 days 00:00:29.658000,0 days 00:00:28.988000,0 days 01:58:45.947000,0 days 01:59:15.605000,0 days 01:59:44.593000,,324.0,309.0,331.0,False,HARD,10.0,True,Alpine,0 days 01:58:17.728000,2021-09-12 13:59:19.337,1,10.0,False,,False,True
0 days 02:01:10.972000,OCO,31,0 days 00:01:26.447000,37.0,2.0,,,0 days 00:00:28.314000,0 days 00:00:29.568000,0 days 00:00:28.565000,0 days 02:00:12.907000,0 days 02:00:42.475000,0 days 02:01:11.040000,310.0,317.0,313.0,323.0,False,HARD,11.0,True,Alpine,0 days 01:59:44.525000,2021-09-12 14:00:46.134,1,10.0,False,,False,True
0 days 02:02:36.965000,OCO,31,0 days 00:01:25.993000,38.0,2.0,,,0 days 00:00:28.200000,0 days 00:00:29.264000,0 days 00:00:28.529000,0 days 02:01:39.240000,0 days 02:02:08.504000,0 days 02:02:37.033000,311.0,326.0,314.0,325.0,True,HARD,12.0,True,Alpine,0 days 02:01:10.972000,2021-09-12 14:02:12.581,1,10.0,False,,False,True
0 days 02:04:03.382000,OCO,31,0 days 00:01:26.417000,39.0,2.0,,,0 days 00:00:28.231000,0 days 00:00:29.511000,0 days 00:00:28.675000,0 days 02:03:05.264000,0 days 02:03:34.775000,0 days 02:04:03.450000,312.0,326.0,312.0,335.0,False,HARD,13.0,True,Alpine,0 days 02:02:36.965000,2021-09-12 14:03:38.574,1,10.0,False,,False,True
0 days 02:05:29.786000,OCO,31,0 days 00:01:26.404000,40.0,2.0,,,0 days 00:00:27.986000,0 days 00:00:29.658000,0 days 00:00:28.760000,0 days 02:04:31.436000,0 days 02:05:01.094000,0 days 02:05:29.854000,316.0,326.0,311.0,333.0,False,HARD,14.0,True,Alpine,0 days 02:04:03.382000,2021-09-12 14:05:04.991,1,10.0,False,,False,True
0 days 02:06:56.061000,OCO,31,0 days 00:01:26.275000,41.0,2.0,,,0 days 00:00:28.226000,0 days 00:00:29.562000,0 days 00:00:28.487000,0 days 02:05:58.080000,0 days 02:06:27.642000,0 days 02:06:56.129000,312.0,317.0,310.0,329.0,False,HARD,15.0,True,Alpine,0 days 02:05:29.786000,2021-09-12 14:06:31.395,12,10.0,False,,False,True
0 days 02:08:22.317000,OCO,31,0 days 00:01:26.256000,42.0,2.0,,,0 days 00:00:28.199000,0 days 00:00:29.435000,0 days 00:00:28.622000,0 days 02:07:24.328000,0 days 02:07:53.763000,0 days 02:08:22.385000,313.0,318.0,310.0,322.0,False,HARD,16.0,True,Alpine,0 days 02:06:56.061000,2021-09-12 14:07:57.670,1,10.0,False,,False,True
0 days 02:09:49.080000,OCO,31,0 days 00:01:26.763000,43.0,2.0,,,0 days 00:00:28.250000,0 days 00:00:29.439000,0 days 00:00:29.074000,0 days 02:08:50.635000,0 days 02:09:20.074000,0 days 02:09:49.148000,314.0,318.0,310.0,321.0,False,HARD,17.0,True,Alpine,0 days 02:08:22.317000,2021-09-12 14:09:23.926,12,10.0,False,,False,True
0 days 02:11:33.955000,OCO,31,0 days 00:01:44.875000,44.0,2.0,,,0 days 00:00:35.259000,0 days 00:00:38.483000,0 days 00:00:31.133000,0 days 02:10:24.407000,0 days 02:11:02.890000,0 days 02:11:34.023000,256.0,197.0,313.0,323.0,False,HARD,18.0,True,Alpine,0 days 02:09:49.080000,2021-09-12 14:10:50.689,2671,10.0,False,,False,False
0 days 02:13:00.276000,OCO,31,0 days 00:01:26.321000,45.0,2.0,,,0 days 00:00:28.237000,0 days 00:00:29.291000,0 days 00:00:28.793000,0 days 02:12:02.260000,0 days 02:12:31.551000,0 days 02:13:00.344000,314.0,332.0,315.0,320.0,False,HARD,19.0,True,Alpine,0 days 02:11:33.955000,2021-09-12 14:12:35.564,1,10.0,False,,False,True
0 days 02:14:26.846000,OCO,31,0 days 00:01:26.570000,46.0,2.0,,,0 days 00:00:27.987000,0 days 00:00:29.747000,0 days 00:00:28.836000,0 days 02:13:28.331000,0 days 02:13:58.078000,0 days 02:14:26.914000,320.0,329.0,314.0,351.0,False,HARD,20.0,True,Alpine,0 days 02:13:00.276000,2021-09-12 14:14:01.885,1,10.0,False,,False,True
0 days 02:15:53.629000,OCO,31,0 days 00:01:26.783000,47.0,2.0,,,0 days 00:00:28.217000,0 days 00:00:29.672000,0 days 00:00:28.894000,0 days 02:14:55.131000,0 days 02:15:24.803000,0 days 02:15:53.697000,312.0,321.0,311.0,334.0,False,HARD,21.0,True,Alpine,0 days 02:14:26.846000,2021-09-12 14:15:28.455,1,10.0,False,,False,True
0 days 02:17:20.261000,OCO,31,0 days 00:01:26.632000,48.0,2.0,,,0 days 00:00:28.249000,0 days 00:00:29.647000,0 days 00:00:28.736000,0 days 02:16:21.946000,0 days 02:16:51.593000,0 days 02:17:20.329000,,320.0,312.0,332.0,False,HARD,22.0,True,Alpine,0 days 02:15:53.629000,2021-09-12 14:16:55.238,1,10.0,False,,False,True
0 days 02:18:46.525000,OCO,31,0 days 00:01:26.264000,49.0,2.0,,,0 days 00:00:28.217000,0 days 00:00:29.414000,0 days 00:00:28.633000,0 days 02:17:48.546000,0 days 02:18:17.960000,0 days 02:18:46.593000,,316.0,311.0,324.0,False,HARD,23.0,True,Alpine,0 days 02:17:20.261000,2021-09-12 14:18:21.870,1,10.0,False,,False,True
0 days 02:20:12.496000,OCO,31,0 days 00:01:25.971000,50.0,2.0,,,0 days 00:00:28.126000,0 days 00:00:29.418000,0 days 00:00:28.427000,0 days 02:19:14.719000,0 days 02:19:44.137000,0 days 02:20:12.564000,314.0,316.0,311.0,323.0,True,HARD,24.0,True,Alpine,0 days 02:18:46.525000,2021-09-12 14:19:48.134,1,10.0,False,,False,True
0 days 02:21:38.538000,OCO,31,0 days 00:01:26.042000,51.0,2.0,,,0 days 00:00:28.155000,0 days 00:00:29.405000,0 days 00:00:28.482000,0 days 02:20:40.719000,0 days 02:21:10.124000,0 days 02:21:38.606000,,317.0,313.0,324.0,False,HARD,25.0,True,Alpine,0 days 02:20:12.496000,2021-09-12 14:21:14.105,1,10.0,False,,False,True
0 days 02:23:04.443000,OCO,31,0 days 00:01:25.905000,52.0,2.0,,,0 days 00:00:28.161000,0 days 00:00:29.316000,0 days 00:00:28.428000,0 days 02:22:06.767000,0 days 02:22:36.083000,0 days 02:23:04.511000,,319.0,311.0,,True,HARD,26.0,True,Alpine,0 days 02:21:38.538000,2021-09-12 14:22:40.147,1,10.0,False,,False,True
0 days 02:24:30.009000,OCO,31,0 days 00:01:25.566000,53.0,2.0,,,0 days 00:00:28.037000,0 days 00:00:29.269000,0 days 00:00:28.260000,0 days 02:23:32.548000,0 days 02:24:01.817000,0 days 02:24:30.077000,317.0,320.0,313.0,,True,HARD,27.0,True,Alpine,0 days 02:23:04.443000,2021-09-12 14:24:06.052,1,10.0,False,,False,True
0 days 01:03:54.306000,VER,33,0 days 00:01:39.532000,1.0,1.0,,,,0 days 00:00:30.226000,0 days 00:00:39.290000,,0 days 01:03:15.131000,0 days 01:03:54.490000,321.0,314.0,227.0,282.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:14.632000,2021-09-12 13:03:16.241,126,2.0,False,,False,False
0 days 01:05:24.431000,VER,33,0 days 00:01:30.125000,2.0,1.0,,,0 days 00:00:32.329000,0 days 00:00:29.197000,0 days 00:00:28.599000,0 days 01:04:26.653000,0 days 01:04:55.850000,0 days 01:05:24.449000,309.0,313.0,309.0,291.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:54.306000,2021-09-12 13:04:55.915,671,2.0,False,,False,False
0 days 01:06:50.239000,VER,33,0 days 00:01:25.808000,3.0,1.0,,,0 days 00:00:28.111000,0 days 00:00:29.137000,0 days 00:00:28.560000,0 days 01:05:52.560000,0 days 01:06:21.697000,0 days 01:06:50.257000,314.0,324.0,309.0,318.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:05:24.431000,2021-09-12 13:06:26.040,1,2.0,False,,False,True
0 days 01:08:16.634000,VER,33,0 days 00:01:26.395000,4.0,1.0,,,0 days 00:00:28.232000,0 days 00:00:29.404000,0 days 00:00:28.759000,0 days 01:07:18.489000,0 days 01:07:47.893000,0 days 01:08:16.652000,313.0,323.0,307.0,323.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:06:50.239000,2021-09-12 13:07:51.848,1,2.0,False,,False,True
0 days 01:09:43.011000,VER,33,0 days 00:01:26.377000,5.0,1.0,,,0 days 00:00:28.244000,0 days 00:00:29.412000,0 days 00:00:28.721000,0 days 01:08:44.896000,0 days 01:09:14.308000,0 days 01:09:43.029000,314.0,323.0,308.0,325.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:16.634000,2021-09-12 13:09:18.243,1,2.0,False,,False,True
0 days 01:11:09.352000,VER,33,0 days 00:01:26.341000,6.0,1.0,,,0 days 00:00:28.278000,0 days 00:00:29.398000,0 days 00:00:28.665000,0 days 01:10:11.307000,0 days 01:10:40.705000,0 days 01:11:09.370000,312.0,324.0,309.0,322.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:09:43.011000,2021-09-12 13:10:44.620,1,2.0,False,,False,True
0 days 01:12:36.511000,VER,33,0 days 00:01:27.159000,7.0,1.0,,,0 days 00:00:28.200000,0 days 00:00:29.471000,0 days 00:00:29.488000,0 days 01:11:37.570000,0 days 01:12:07.041000,0 days 01:12:36.529000,314.0,323.0,308.0,337.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:11:09.352000,2021-09-12 13:12:10.961,1,2.0,False,,False,True
0 days 01:14:02.844000,VER,33,0 days 00:01:26.333000,8.0,1.0,,,0 days 00:00:28.138000,0 days 00:00:29.444000,0 days 00:00:28.751000,0 days 01:13:04.667000,0 days 01:13:34.111000,0 days 01:14:02.862000,313.0,316.0,310.0,318.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:12:36.511000,2021-09-12 13:13:38.120,1,2.0,False,,False,True
0 days 01:15:29.375000,VER,33,0 days 00:01:26.531000,9.0,1.0,,,0 days 00:00:28.100000,0 days 00:00:29.530000,0 days 00:00:28.901000,0 days 01:14:30.962000,0 days 01:15:00.492000,0 days 01:15:29.393000,,321.0,307.0,324.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:14:02.844000,2021-09-12 13:15:04.453,1,2.0,False,,False,True
0 days 01:16:55.874000,VER,33,0 days 00:01:26.499000,10.0,1.0,,,0 days 00:00:28.044000,0 days 00:00:29.614000,0 days 00:00:28.841000,0 days 01:15:57.437000,0 days 01:16:27.051000,0 days 01:16:55.892000,314.0,323.0,308.0,326.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:15:29.375000,2021-09-12 13:16:30.984,1,2.0,False,,False,True
